kind,campaign,arm,suffix,eval,set,t,k,cell,ema,n,cold,g50,width,g50_in_range,p_cold_r0,yield,fe_med,fe_p90,fe_step1,viol_fail,valid_wrong,givens_kept,rho,b1,r_med,k50,k90,rescue_1,rescue_any,auc,spurious,t1r,t1r_over_verified,ckpt
scan,sportC1,R0,,,scan20k,64,128,rg,True,20000,0.3709,27.081612745123433,14.773095636664241,True,0.9064872325741891,0.2801426733715355,12.0,31.0,0.0,12.930615164520743,0.0,1.0,0.50795,0.36845,0.984375,0,12,0.0407725321888412,0.21785089810840882,0.9940861997541058,0.0,0.5018,0.987892509105227,runs/pretrainsportC1_R0/ckpt_050000.pkl
scan,sportC1,X0,,,scan20k,64,128,trm,True,20000,0.92865,10.896690382361014,23.969563664138494,False,0.9996549344375432,0.9166179394222898,1.0,11.0,0.22441178054164648,33.56762438682551,0.0001,0.9999955533596838,0.99705,0.92125,0.9921875,0,0,0.299229152067274,0.9586545199719692,0.925304258664713,0.07798267482805786,0.9248,0.927536231884058,runs/pretrainsportC1_X0/ckpt_050000.pkl
scan,sportC2,R1,,,scan20k,64,128,rg,False,20000,0.3734,26.62966363691681,11.212559057375694,True,0.9544513457556936,0.2749386036720851,15.0,36.0,0.0,22.806894350462816,0.0,0.9999780956947998,0.4377,0.3713,1.0,0,2,0.02202361953399298,0.1026172997127354,0.6215943081591858,0.3578456674423551,0.4305,0.9835503769705278,runs/pretrainsportC2_R1/ckpt_010000.pkl
scan,sportC2,R2,,,scan20k,64,128,rg,False,20000,0.33445,27.007608143815997,10.526412372530705,True,0.8547273982056591,0.24628698397848206,9.0,20.0,0.000594883997620464,23.57028021936744,0.0,0.9999823529411765,0.4268,0.32155,0.9921875,0,8,0.02404026744797536,0.13875741867628277,0.9766309264677342,0.0070539949778842875,0.4148,0.971883786316776,runs/pretrainsportC2_R2a/ckpt_040000.pkl
scan,sportC2,R3,,,scan20k,64,128,rg,False,20000,0.43365,25.926198383295592,11.292764454367122,True,0.898895790200138,0.3548123026546603,13.0,30.0,0.0,14.055972455195551,0.0001,0.9999962250712251,0.5166,0.4311,1.0,0,4,0.025602542597333803,0.14646420058267856,0.9855049214292778,0.0,0.5097,0.9866434378629503,runs/pretrainsportC2_R3a/ckpt_040000.pkl
scan,sportC2,R4,,,scan20k,64,128,rg,True,20000,0.3717,27.047105661925766,14.585222842159284,True,0.8754313319530711,0.2863407788562741,12.0,30.0,0.0,9.300572974693617,5e-05,0.9999912126696833,0.5612,0.37335,0.90625,0,18,0.06040108228553239,0.3016075123348719,0.9964934052062846,0.0,0.55525,0.9893977191732003,runs/pretrainsportC2_R4/ckpt_020000.pkl
scan,sportC2,W0,,,scan20k,64,128,rg,False,20000,0.3513,26.98487276577297,11.83142987705361,True,0.826432022084196,0.2707870424511753,11.0,31.0,0.0,13.927316170803145,0.00065,0.9999521882151559,0.5685,0.34315,0.765625,0,26,0.05526437490365346,0.3348234931401264,0.9968765518877662,0.0008025581690702668,0.56415,0.9923482849604223,runs/pretrainsportC2_W0a/ckpt_050000.pkl
scan,sportC2,X1,,,scan20k,64,128,trm,True,20000,0.2457,29.035260856427872,14.010281829263068,True,0.6752933057280883,0.1729037539469068,2.0,20.0,0.17151576805696847,10.218348137345883,0.0636,0.9973376674033472,0.6953,0.2655,0.1484375,3,68,0.0818639798488665,0.5960493172477794,0.9790241278712325,0.015485640539502481,0.62755,0.9025600460232993,runs/pretrainsportC2_X1/ckpt_020000.pkl
scan,sportC2,X2,,,scan20k,64,128,trm,True,20000,0.43525,26.05873194294898,13.808923998992581,True,0.9775707384403036,0.343351654777219,3.0,17.0,0.060425043078690406,29.832403718459496,0.0001,0.9999931357466063,0.4358,0.00015,0.0,0,0,0.0,0.0009738822487826472,0.7320200927923035,0.22391994081032662,0.00025,0.0005736576411197796,runs/pretrainsportC2_X2/ckpt_050000.pkl
screen,finalA,A0,vb,,strat512,16,256,trm,True,512,0.875,16.55506350174232,18.990930408320928,False,1.0,0.8532110091743119,1.0,6.0,0.2544642857142857,33.875,0.0,1.0,1.0,0.541015625,0.580078125,0,1,0.203125,1.0,0.5596092019822154,0.45688143221152255,0.396484375,0.396484375,runs/pretrainfinalA_A0/ckpt_040000.pkl
screen,finalA,A1,vb,,strat512,16,256,trm,True,512,0.875,15.800663444268704,20.74410455172661,False,1.0,0.8532110091743119,1.0,7.0,0.29017857142857145,33.484375,0.0,1.0,0.99609375,0.482421875,0.5234375,0,1,0.328125,0.96875,0.4191890854751309,0.6412412862604002,0.177734375,0.1784313725490196,runs/pretrainfinalA_A1/ckpt_042000.pkl
screen,finalA,A2,vb,,strat512,16,256,trm,True,512,0.859375,15.900034529038741,22.128236840481446,False,1.0,0.8348623853211009,1.0,5.0,0.14772727272727273,32.416666666666664,0.0,1.0,0.982421875,0.876953125,1.0,0,1,0.3055555555555556,0.875,0.9890222644558258,0.0,0.982421875,1.0,runs/pretrainfinalA_A2/ckpt_048000.pkl
screen,finalA,A3,vb,,strat512,16,256,dec,True,512,0.89453125,13.99457081216678,22.601187891046965,False,1.0,0.8761467889908257,1.0,4.0,0.43013100436681223,31.74074074074074,0.0,1.0,1.0,0.916015625,0.9921875,0,1,0.5370370370370371,1.0,0.9616126021484016,0.031101058243799985,0.814453125,0.814453125,runs/pretrainfinalA_A3/ckpt_042000.pkl
screen,finalA,A4,vb,,strat512,16,256,dec,True,512,0.9296875,12.707033948646982,20.808267570767338,False,1.0,0.9174311926605505,1.0,5.0,0.21218487394957983,34.166666666666664,0.0,1.0,1.0,0.921875,1.0,0,0,0.3333333333333333,1.0,0.9726036470256727,0.02071935746711675,0.93359375,0.93359375,runs/pretrainfinalA_A4/ckpt_010000.pkl
screen,finalA,A5,vb,,strat512,16,256,dec,True,512,0.939453125,11.446127167526479,21.6179474727773,False,1.0,0.9288990825688074,1.0,4.0,0.40332640332640335,34.29032258064516,0.0,1.0,0.998046875,0.951171875,1.0,0,0,0.41935483870967744,0.967741935483871,0.9924589654284304,0.0002822466836014677,0.994140625,0.9960861056751468,runs/pretrainfinalA_A5/ckpt_028000.pkl
screen,finalA,A7,vb,,strat512,16,256,dec,True,512,0.943359375,12.868678440484569,18.76652683509699,False,1.0,0.9334862385321101,1.0,4.0,0.3416149068322981,31.82758620689655,0.0,1.0,1.0,0.919921875,0.9609375,0,0,0.3793103448275862,1.0,0.5300476978260356,0.4690535664723841,0.03125,0.03125,runs/pretrainfinalA_A7/ckpt_022000.pkl
screen,finalA,A8,vb,,strat512,16,256,dec,True,512,0.947265625,9.079395128141165,24.164249132254852,False,1.0,0.9380733944954128,1.0,5.0,0.4020618556701031,31.40740740740741,0.0,1.0,1.0,0.939453125,1.0,0,0,0.37037037037037035,1.0,0.9929329324699928,0.001089472967451995,0.99609375,0.99609375,runs/pretrainfinalA_A8/ckpt_012000.pkl
screen,,frontiercgar,vb,,strat512,16,256,trm,True,512,0.876953125,13.742381250639365,25.256771743148715,False,1.0,0.8555045871559633,1.0,5.199999999999989,0.22717149220489977,33.44444444444444,0.0,1.0,0.998046875,0.669921875,0.71484375,0,1,0.25396825396825395,0.9841269841269841,0.7302237169507435,0.2624826328586315,0.61328125,0.6144814090019569,runs/frontier_ckpts/cgar.pkl
screen,,frontiereqr,vb,,strat512,16,256,trm,True,512,0.89453125,11.836023316424301,27.125805877767856,False,1.0,0.8761467889908257,1.0,6.0,0.1572052401746725,32.351851851851855,0.0,1.0,0.986328125,0.884765625,1.0,0,0,0.2962962962962963,0.8703703703703703,0.9894338076263192,0.0,0.986328125,1.0,runs/frontier_ckpts/eqr.pkl
screen,,frontiertrmpub,vb,,strat512,16,256,trm,True,512,0.8125,16.56309565763795,25.512101998217773,False,1.0,0.7798165137614679,1.0,3.0,0.41586538461538464,22.802083333333332,0.0,1.0,0.984375,0.791015625,0.96875,0,5,0.1875,0.9166666666666666,0.9661249348038083,0.024301470588235292,0.923828125,0.9384920634920635,runs/frontier_ckpts/trmpub.pkl
screen,sportB,B1,mid,,strat512,64,256,rg,,512,0.224609375,30.92284530160809,19.36844812366775,True,0.9210526315789473,0.10321100917431193,11.0,18.0,0.0,34.38035264483627,0.0,0.9995659722222222,0.595703125,,,25,179,,0.47858942065491183,,,,,runs/pretrainsportB_B1/ckpt_020000.pkl
screen,sportB,B1,vb,,strat512,64,255,rg,,512,0.24609375,28.739474089519398,12.730216409547756,True,0.7368421052631579,0.16055045871559634,9.0,19.0,0.0,4.937823834196891,0.0,0.9996823832273052,0.724609375,,,22,182,,0.6347150259067358,,,,,runs/pretrainsportB_B1/ckpt_045000.pkl
screen,sportB,B2,mid,,strat512,64,250,rg,,512,0.228515625,30.10621494390928,16.7127997615555,True,0.9342105263157895,0.10550458715596331,10.0,23.0,0.0,39.936708860759495,0.0,1.0,0.70703125,,,26,183,,0.620253164556962,,,,,runs/pretrainsportB_B2/ckpt_025000.pkl
screen,sportB,B2,vb,,strat512,64,253,rg,,512,0.2578125,28.456383157835685,12.341222989610225,True,0.868421052631579,0.15137614678899083,9.0,20.0,0.0,29.326315789473686,0.0,0.9998851102941176,0.7734375,,,9,141,,0.6947368421052632,,,,,runs/pretrainsportB_B2/ckpt_latest.pkl
screen,sportB,B3,mid,,strat512,64,248,rg,,512,0.15625,30.958302810467742,13.971242745181677,True,0.7105263157894737,0.05963302752293578,10.0,21.10000000000001,0.0,33.49768518518518,0.0,1.0,0.712890625,,,27,181,,0.6597222222222222,,,,,runs/pretrainsportB_B3/ckpt_025000.pkl
screen,sportB,B3,vb,,strat512,64,249,rg,,512,0.205078125,31.4337180611023,19.310021087789327,True,0.881578947368421,0.0871559633027523,10.0,19.200000000000017,0.0,33.582309582309584,0.0,1.0,0.26953125,,,0,14,,0.08108108108108109,,,,,runs/pretrainsportB_B3/ckpt_latest.pkl
screen,sportB,B4,vb,,strat512,64,255,rg,,512,0.12890625,30.159775773902783,10.22410040500966,True,0.5789473684210527,0.05045871559633028,18.0,28.900000000000006,0.0,19.298206278026907,0.0,0.9998467548076924,0.55859375,,,9,130,,0.49327354260089684,,,,,runs/pretrainsportB_B4/ckpt_005000.pkl
screen,sportB,B4s1,mid,,strat512,64,243,rg,,512,0.0390625,33.43152132564247,10.067525063838355,True,0.18421052631578946,0.013761467889908258,11.0,31.60000000000001,0.0,28.634146341463413,0.0,1.0,0.376953125,,,11,120,,0.3516260162601626,,,,,runs/pretrainsportB_B4s1/ckpt_010000.pkl
screen,sportB,B4s1,vb,,strat512,64,253,rg,,512,0.111328125,32.585936682055205,14.652613016794096,True,0.4473684210526316,0.052752293577981654,8.0,33.3,0.0,28.826373626373627,0.0,0.9999248798076923,0.62890625,,,12,133,,0.5824175824175825,,,,,runs/pretrainsportB_B4s1/ckpt_latest.pkl
screen,sportB,B5,mid,,strat512,64,241,rg,,512,0.07421875,31.316505082470407,9.420614109570273,True,0.3684210526315789,0.022935779816513763,11.0,21.200000000000017,0.0,21.959915611814345,0.0,1.0,0.212890625,,,4,60,,0.14978902953586498,,,,,runs/pretrainsportB_B5/ckpt_010000.pkl
screen,sportB,B5,vb,,strat512,64,226,rg,,512,0.1171875,30.682009922385877,10.778311537532183,True,0.5,0.05045871559633028,12.0,20.80000000000001,0.0,32.95132743362832,0.0,1.0,0.296875,,,5,118,,0.20353982300884957,,,,,runs/pretrainsportB_B5/ckpt_latest.pkl
screen,sportBr2,C1,vb,,strat512,64,256,rg,,512,0.240234375,29.94888132780247,17.116196499377402,True,0.9473684210526315,0.11697247706422019,11.0,20.0,0.0,33.33419023136247,0.0,1.0,0.712890625,,,26,166,,0.622107969151671,,,,,runs/pretrainsportBr2_C1/ckpt_latest.pkl
screen,sportBr2,C1s1,vb,,strat512,64,251,rg,,512,0.232421875,30.232679178748306,17.52400837991404,True,0.9210526315789473,0.11238532110091744,11.0,21.900000000000006,0.0,38.55979643765903,0.0,1.0,0.76171875,,,26,166,,0.6895674300254453,,,,,runs/pretrainsportBr2_C1s1/ckpt_latest.pkl
screen,sportBr2,C2,m1,,strat512,64,240,rg,,512,0.166015625,30.155748460152576,12.38738898085577,True,0.7368421052631579,0.06651376146788991,10.0,22.200000000000017,0.0,35.40046838407494,0.0,1.0,0.3046875,,,0,106,,0.16627634660421545,,,,,runs/pretrainsportBr2_C2/ckpt_025000.pkl
screen,sportBr2,C2,m2,,strat512,64,238,rg,,512,0.19140625,29.68419607192899,12.559029708215506,True,0.8552631578947368,0.07568807339449542,9.0,16.0,0.0,32.471014492753625,0.0,1.0,0.333984375,,,0,96,,0.17632850241545894,,,,,runs/pretrainsportBr2_C2/ckpt_040000.pkl
screen,sportBr2,C2,vb,,strat512,64,255,rg,,512,0.20703125,29.873489831356395,14.226241886945555,True,0.868421052631579,0.09174311926605505,9.0,15.5,0.0,30.980295566502463,0.0,1.0,0.330078125,,,0,107,,0.15517241379310345,,,,,runs/pretrainsportBr2_C2/ckpt_latest.pkl
screen,sportBr2,C3,m1,,strat512,64,218,rg,,512,0.12109375,31.72689934783385,13.439926243549543,True,0.5263157894736842,0.05045871559633028,10.5,26.900000000000006,0.0,32.27777777777778,0.0,1.0,0.296875,,,1,26,,0.2,,,,,runs/pretrainsportBr2_C3/ckpt_010000.pkl
screen,sportBr2,C3,m2,,strat512,64,255,rg,,512,0.203125,30.993188686343274,17.67275723293439,True,0.7894736842105263,0.10091743119266056,7.0,19.200000000000003,0.0,30.875,0.0,1.0,0.716796875,,,11,171,,0.6446078431372549,,,,,runs/pretrainsportBr2_C3/ckpt_015000.pkl
screen,sportBr2,C3,vb,,strat512,64,253,rg,,512,0.240234375,32.22756605805801,26.014195521090205,True,0.9210526315789473,0.12155963302752294,8.0,22.60000000000001,0.0,24.946015424164525,0.0,1.0,0.884765625,,,12,113,,0.8483290488431876,,,,,runs/pretrainsportBr2_C3/ckpt_latest.pkl
screen,sportBr2,C4,m1,,strat512,64,171,rg,,512,0.21484375,31.452107719426657,20.305476392800397,True,0.8947368421052632,0.0963302752293578,11.0,25.200000000000017,0.0,35.9228855721393,0.0,1.0,0.271484375,,,0,5,,0.07213930348258707,,,,,runs/pretrainsportBr2_C4/ckpt_025000.pkl
screen,sportBr2,C4,m2,,strat512,64,253,rg,,512,0.224609375,31.093186930159504,19.98823376461735,True,0.9210526315789473,0.10321100917431193,9.0,16.200000000000017,0.0,31.27455919395466,0.0,1.0,0.3359375,,,0,122,,0.14357682619647355,,,,,runs/pretrainsportBr2_C4/ckpt_040000.pkl
screen,sportBr2,C4,vb,,strat512,64,249,rg,,512,0.224609375,29.626553433752733,14.629996425181844,True,0.8947368421052632,0.10779816513761468,8.0,16.60000000000001,0.0,21.70528967254408,0.0,1.0,0.4296875,,,0,163,,0.26448362720403024,,,,,runs/pretrainsportBr2_C4/ckpt_latest.pkl
screen,sportBr2b,C3X,s010000,,strat512,64,251,rg,,512,0.25,31.865072474073727,25.83660659468016,True,0.8947368421052632,0.13761467889908258,8.0,37.60000000000001,0.0,20.1953125,0.0,1.0,0.814453125,,,11,137,,0.7526041666666666,,,,,runs/pretrainsportBr2b_C3X/ckpt_010000.pkl
screen,sportBr2b,C3X,s020000,,strat512,64,251,rg,,512,0.228515625,29.79355454017049,15.547296526326189,True,0.8947368421052632,0.11238532110091744,7.0,22.80000000000001,0.0,18.26835443037975,0.0,1.0,0.91015625,,,10,109,,0.8835443037974684,,,,,runs/pretrainsportBr2b_C3X/ckpt_020000.pkl
screen,sportBr2b,C3X,vb,,strat512,64,251,rg,,512,0.236328125,30.0890884489857,17.319300531953797,True,0.881578947368421,0.12385321100917432,7.0,25.0,0.0,13.843989769820972,0.0,1.0,0.9453125,,,8,99,,0.928388746803069,,,,,runs/pretrainsportBr2b_C3X/ckpt_latest.pkl
screen,sportBr2b,D1,s010000,,strat512,64,219,rg,,512,0.150390625,31.075536329427578,13.878369637087735,True,0.6842105263157895,0.05733944954128441,10.0,24.700000000000003,0.0,38.05977011494253,0.0,1.0,0.294921875,,,0,27,,0.17011494252873563,,,,,runs/pretrainsportBr2b_D1/ckpt_latest.pkl
screen,sportBr2b,D1,vb,,strat512,64,219,rg,,512,0.150390625,31.075536329427578,13.878369637087735,True,0.6842105263157895,0.05733944954128441,10.0,24.700000000000003,0.0,38.05977011494253,0.0,1.0,0.294921875,,,0,27,,0.17011494252873563,,,,,runs/pretrainsportBr2b_D1/ckpt_latest.pkl
screen,sportBr2b,D2,s010000,,strat512,64,253,rg,,512,0.197265625,29.928242657031934,13.728431454363264,True,0.8421052631578947,0.08486238532110092,8.0,17.700000000000003,0.0,33.824817518248175,0.0,1.0,0.732421875,,,34,182,,0.6666666666666666,,,,,runs/pretrainsportBr2b_D2/ckpt_010000.pkl
screen,sportBr2b,D2,s015000,,strat512,64,255,rg,,512,0.228515625,31.271417968785713,21.035427080897293,True,0.9342105263157895,0.10550458715596331,7.0,18.0,0.0,32.382278481012655,0.0,1.0,0.81640625,,,33,149,,0.7620253164556962,,,,,runs/pretrainsportBr2b_D2/ckpt_015000.pkl
screen,sportBr2b,D2,vb,,strat512,64,248,rg,,512,0.259765625,31.405366480889363,25.191556083499542,True,0.9342105263157895,0.14220183486238533,7.0,18.799999999999997,0.0,14.765171503957784,0.0,1.0,0.84765625,,,28,169,,0.7941952506596306,,,,,runs/pretrainsportBr2b_D2/ckpt_latest.pkl
screen,sportBr2b,D3,s025000,,strat512,64,256,rg,,512,0.259765625,30.587320837191672,21.689202392325743,True,0.9473684210526315,0.13990825688073394,10.0,20.799999999999997,0.0,29.387862796833772,0.0,1.0,0.51171875,,,0,157,,0.3403693931398417,,,,,runs/pretrainsportBr2b_D3/ckpt_025000.pkl
screen,sportBr2b,D3,s040000,,strat512,64,256,rg,,512,0.3125,28.09317931582048,14.945003253285776,True,0.8947368421052632,0.21100917431192662,9.0,16.0,0.0,25.017045454545453,0.0,1.0,0.927734375,,,11,134,,0.8948863636363636,,,,,runs/pretrainsportBr2b_D3/ckpt_040000.pkl
screen,sportBr2b,D3,vb,,strat512,64,256,rg,,512,0.3125,28.09317931582048,14.945003253285776,True,0.8947368421052632,0.21100917431192662,9.0,16.0,0.0,25.017045454545453,0.0,1.0,0.927734375,,,11,134,,0.8948863636363636,,,,,runs/pretrainsportBr2b_D3/ckpt_040000.pkl
screen,sportBr2b,D4,s025000,,strat512,64,251,rg,,512,0.236328125,30.15570102824738,17.57618677388994,True,0.881578947368421,0.12385321100917432,9.0,15.0,0.0,29.317135549872123,0.0,1.0,0.681640625,,,20,166,,0.5831202046035806,,,,,runs/pretrainsportBr2b_D4/ckpt_025000.pkl
screen,sportBr2b,D4,s040000,,strat512,64,256,rg,,512,0.33203125,27.41718951932685,12.634716412934347,True,0.9342105263157895,0.22706422018348624,9.0,16.0,0.0,28.63450292397661,0.0,1.0,0.791015625,,,8,172,,0.6871345029239766,,,,,runs/pretrainsportBr2b_D4/ckpt_040000.pkl
screen,sportBr2b,D4,vb,,strat512,64,255,rg,,512,0.345703125,27.849906727696258,17.059798801362916,True,0.881578947368421,0.25229357798165136,8.0,18.0,0.0,25.402985074626866,0.0,1.0,0.890625,,,8,138,,0.8328358208955224,,,,,runs/pretrainsportBr2b_D4/ckpt_latest.pkl
screen,sportC0,P1,s015000,,strat512,64,256,rg,,512,0.369140625,26.839075745177112,12.00230860028195,True,0.868421052631579,0.28211009174311924,9.0,22.200000000000017,0.0,13.58513931888545,0.0,0.9998851102941176,0.607421875,0.23046875,0.24609375,0,52,0.03715170278637771,0.37770897832817335,0.9616276027143104,0.006358480838632067,0.515625,0.8488745980707395,runs/pretrainsportC0_P1/ckpt_015000.pkl
screen,sportC0,P1,s035000,,strat512,64,256,rg,,512,0.279296875,27.561051249087047,9.586918525829116,True,0.6578947368421053,0.21330275229357798,10.0,32.8,0.0,6.948509485094851,0.00390625,0.9998127723311547,0.919921875,0.037109375,0.015625,14,148,0.02981029810298103,0.8888888888888888,0.9710042037101198,0.03843976220325959,0.59765625,0.6496815286624203,runs/pretrainsportC0_P1/ckpt_035000.pkl
screen,sportC0,P1,vb,,strat512,64,256,rg,,512,0.380859375,27.02029359197985,15.091378112282616,True,0.881578947368421,0.29357798165137616,9.0,26.0,0.0,11.637223974763407,0.0,0.999927662037037,0.732421875,0.248046875,0.1640625,0,63,0.08517350157728706,0.5678233438485805,0.9781709123546257,0.009927906883080269,0.662109375,0.904,runs/pretrainsportC0_P1/ckpt_020000.pkl
screen,sportC0,P2,s015000,,strat512,64,256,rg,,512,0.349609375,26.784446007342417,9.71997390595813,True,0.8289473684210527,0.26605504587155965,9.0,15.0,0.0,18.792792792792792,0.0,1.0,0.4609375,0.361328125,0.99609375,0,7,0.03903903903903904,0.17117117117117117,0.976142912071197,0.040060857861782435,0.458984375,0.9957627118644068,runs/pretrainsportC0_P2/ckpt_015000.pkl
screen,sportC0,P2,s035000,,strat512,64,256,rg,,512,0.353515625,26.818433029833738,10.310255222287394,True,0.8026315789473685,0.27522935779816515,9.0,25.80000000000001,0.0,26.59214501510574,0.0,0.9952257898351649,0.541015625,0.357421875,0.92578125,0,27,0.03625377643504532,0.29003021148036257,0.9975250293404758,5.9203826935373105e-05,0.541015625,1.0,runs/pretrainsportC0_P2/ckpt_035000.pkl
screen,sportC0,P2,vb,,strat512,64,256,rg,,512,0.3359375,27.315966285336607,12.318914295139358,True,0.8421052631578947,0.24770642201834864,9.0,26.900000000000006,0.0,18.83823529411765,0.0,1.0,0.525390625,0.353515625,0.94140625,0,19,0.052941176470588235,0.2852941176470588,0.9956658724358466,0.0017859268960590546,0.5234375,0.9962825278810409,runs/pretrainsportC0_P2/ckpt_030000.pkl
screen,sportC0,P2s1,s015000,,strat512,64,256,rg,,512,0.408203125,26.595043372668943,14.977077996908847,True,0.8947368421052632,0.32339449541284404,10.0,25.400000000000034,0.0,10.468646864686468,0.0,1.0,0.52734375,0.41015625,1.0,0,7,0.036303630363036306,0.20132013201320131,0.6958748285755727,0.21314900312088933,0.447265625,0.8481481481481481,runs/pretrainsportC0_P2s1/ckpt_015000.pkl
screen,sportC0,P2s1,s035000,,strat512,64,256,rg,,512,0.0,,,False,0.0,0.0,,,,243.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,runs/pretrainsportC0_P2s1/ckpt_035000.pkl
screen,sportC0,P2s1,vb,,strat512,64,256,rg,,512,0.34765625,27.430681706160975,14.29384356972693,True,0.8947368421052632,0.25229357798165136,8.0,20.099999999999994,0.0,23.85928143712575,0.0,0.9918870192307692,0.44140625,0.3515625,1.0,0,7,0.02694610778443114,0.1437125748502994,0.9849146615018278,0.02860501567398119,0.44140625,1.0,runs/pretrainsportC0_P2s1/ckpt_020000.pkl
screen,sportC0,P3,s015000,,strat512,64,256,rg,,512,0.0,,,False,0.0,0.0,,,,243.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,runs/pretrainsportC0_P3/ckpt_015000.pkl
screen,sportC0,P3,s035000,,strat512,64,256,rg,,512,0.0,,,False,0.0,0.0,,,,243.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,runs/pretrainsportC0_P3/ckpt_035000.pkl
screen,sportC0,P3,vb,,strat512,64,256,rg,,512,0.279296875,27.82979359365324,10.905242692980705,True,0.8947368421052632,0.1720183486238532,11.0,20.799999999999997,0.0,26.88888888888889,0.0,1.0,0.30078125,0.275390625,1.0,0,0,0.005420054200542005,0.02981029810298103,0.9554099452070361,0.04239766081871345,0.298828125,0.9935064935064936,runs/pretrainsportC0_P3/ckpt_010000.pkl
screen,sportC0,P3s1,sAend,,strat512,64,256,rg,,512,0.4375,25.973120901521327,11.550708614775695,True,0.9210526315789473,0.3532110091743119,9.0,23.599999999999994,0.0,28.020833333333332,0.0,0.9998851102941176,0.5546875,0.416015625,1.0,0,6,0.034722222222222224,0.20833333333333334,0.9897421158375752,0.0025723729807538517,0.548828125,0.9894366197183099,runs/pretrainsportC0_P3s1a/ckpt_latest.pkl
screen,sportC0,P3s1,sB05,,strat512,64,256,rg,,512,0.42578125,26.083345913382324,11.142533461851631,True,0.9078947368421053,0.34174311926605505,9.0,24.900000000000034,0.0,29.56122448979592,0.001953125,0.9998851102941176,0.5546875,0.42578125,0.99609375,0,13,0.05442176870748299,0.22448979591836735,0.9910421306287329,0.002251421950705709,0.55078125,0.9929577464788732,runs/pretrainsportC0_P3s1/ckpt_005000.pkl
screen,sportC0,P3s1,vb,,strat512,64,256,rg,,512,0.42578125,26.126255432859526,11.805759940970116,True,0.9210526315789473,0.3394495412844037,9.0,21.0,0.0,28.741496598639454,0.001953125,0.9998851102941176,0.55859375,0.423828125,0.99609375,0,17,0.03741496598639456,0.23129251700680273,0.9953384803658133,9.293803688312378e-05,0.55078125,0.986013986013986,runs/pretrainsportC0_P3s1/ckpt_010000.pkl
screen,sportC0,P5,s015000,,strat512,64,256,rg,,512,0.384765625,26.898631471428867,14.49555246358535,True,0.7894736842105263,0.31422018348623854,10.0,23.0,0.0,13.250793650793652,0.00390625,0.9998037300857843,0.490234375,0.388671875,1.0,0,6,0.047619047619047616,0.17142857142857143,0.9946688597790997,0.008524372066667488,0.484375,0.9880478087649402,runs/pretrainsportC0_P5/ckpt_015000.pkl
screen,sportC0,P5,s035000,,strat512,64,256,rg,,512,0.3203125,27.149253010904573,9.977629954728608,True,0.7105263157894737,0.25229357798165136,9.0,27.0,0.0,11.864942528735632,0.00390625,0.9978506050857843,0.541015625,0.33203125,0.87109375,0,41,0.0603448275862069,0.32471264367816094,0.9937365662186931,0.004908254274839516,0.533203125,0.9855595667870036,runs/pretrainsportC0_P5/ckpt_035000.pkl
screen,sportC0,P5,vb,,strat512,64,256,rg,,512,0.353515625,27.47639834138317,15.306750955175088,True,0.7236842105263158,0.2889908256880734,9.0,24.0,0.0,10.580060422960726,0.0,0.9998069852941176,0.486328125,0.361328125,1.0,0,23,0.04229607250755287,0.2054380664652568,0.9939860186628845,0.005193691332729785,0.48046875,0.9879518072289156,runs/pretrainsportC0_P5/ckpt_020000.pkl
screen,sportC0,P6,s015000,,strat512,64,256,rg,,512,0.0,,,False,0.0,0.0,,,,243.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,runs/pretrainsportC0_P6/ckpt_015000.pkl
screen,sportC0,P6,s035000,,strat512,64,256,rg,,512,0.0,,,False,0.0,0.0,,,,243.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,runs/pretrainsportC0_P6/ckpt_035000.pkl
screen,sportC0,P6,vb,,strat512,64,256,rg,,512,0.337890625,26.689042644730517,8.144092602305284,True,0.9473684210526315,0.231651376146789,11.0,19.0,0.0,28.04424778761062,0.0,1.0,0.390625,0.341796875,1.0,0,2,0.02064896755162242,0.07964601769911504,0.9641129234222374,0.023892889131876184,0.390625,1.0,runs/pretrainsportC0_P6/ckpt_010000.pkl
screen,sportC1,A0,vb,,strat512,64,256,rg,False,512,0.380859375,26.5452502702573,10.611867027324589,True,0.8552631578947368,0.2981651376146789,9.0,23.599999999999994,0.0,22.116719242902207,0.0,1.0,0.556640625,0.40625,0.99609375,0,15,0.07570977917981073,0.28391167192429023,0.9963881632290846,0.00010155892956888235,0.556640625,1.0,runs/pretrainsportC1_A0/ckpt_030000.pkl
screen,sportC1,A1,vb,,strat512,64,256,rg,False,512,0.23828125,29.430700195034312,14.923408055267975,True,0.9210526315789473,0.11926605504587157,11.0,22.0,0.0,30.997435897435896,0.0,1.0,0.263671875,0.24609375,1.0,0,0,0.01282051282051282,0.03333333333333333,0.7008336173718736,0.3899382510182013,0.259765625,0.9851851851851852,runs/pretrainsportC1_A1/ckpt_latest.pkl
