== EVAL ARTIFACTS on disk: 694 ==
kind | arm | sub | n | t | k | subset | cell | ema | init | recs | ckpt
screen | psportBr2C1_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C1/ckpt_latest.pkl
screen | psportBr2C1s1_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C1s1/ckpt_latest.pkl
screen | psportBr2C2_m1 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C2/ckpt_025000.pkl
screen | psportBr2C2_m2 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C2/ckpt_040000.pkl
screen | psportBr2C2_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C2/ckpt_latest.pkl
screen | psportBr2C3_m1 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C3/ckpt_010000.pkl
screen | psportBr2C3_m2 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C3/ckpt_015000.pkl
screen | psportBr2C3_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C3/ckpt_latest.pkl
screen | psportBr2C4_m1 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C4/ckpt_025000.pkl
screen | psportBr2C4_m2 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C4/ckpt_040000.pkl
screen | psportBr2C4_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C4/ckpt_latest.pkl
screen | psportBr2bC3X_s010000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_C3X/ckpt_010000.pkl
screen | psportBr2bC3X_s020000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_C3X/ckpt_020000.pkl
screen | psportBr2bC3X_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_C3X/ckpt_latest.pkl
screen | psportBr2bD1_s010000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_D1/ckpt_latest.pkl
screen | psportBr2bD1_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_D1/ckpt_latest.pkl
screen | psportBr2bD2_s010000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_D2/ckpt_010000.pkl
screen | psportBr2bD2_s015000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_D2/ckpt_015000.pkl
screen | psportBr2bD2_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_D2/ckpt_latest.pkl
screen | psportBr2bD3_s025000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_D3/ckpt_025000.pkl
screen | psportBr2bD3_s040000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_D3/ckpt_040000.pkl
screen | psportBr2bD3_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_D3/ckpt_040000.pkl
screen | psportBr2bD4_s025000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_D4/ckpt_025000.pkl
screen | psportBr2bD4_s040000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_D4/ckpt_040000.pkl
screen | psportBr2bD4_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2b_D4/ckpt_latest.pkl
screen | psportC0P1_s015000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P1/ckpt_015000.pkl
screen | psportC0P1_s035000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P1/ckpt_035000.pkl
screen | psportC0P1_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P1/ckpt_020000.pkl
screen | psportC0P2_s015000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P2/ckpt_015000.pkl
screen | psportC0P2_s035000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P2/ckpt_035000.pkl
screen | psportC0P2_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P2/ckpt_030000.pkl
screen | psportC0P2s1_s015000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P2s1/ckpt_015000.pkl
screen | psportC0P2s1_s035000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P2s1/ckpt_035000.pkl
screen | psportC0P2s1_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P2s1/ckpt_020000.pkl
screen | psportC0P3_s015000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P3/ckpt_015000.pkl
screen | psportC0P3_s035000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P3/ckpt_035000.pkl
screen | psportC0P3_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P3/ckpt_010000.pkl
screen | psportC0P3s1_sAend |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P3s1a/ckpt_latest.pkl
screen | psportC0P3s1_sB05 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P3s1/ckpt_005000.pkl
screen | psportC0P3s1_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P3s1/ckpt_010000.pkl
screen | psportC0P5_s015000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P5/ckpt_015000.pkl
screen | psportC0P5_s035000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P5/ckpt_035000.pkl
screen | psportC0P5_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P5/ckpt_020000.pkl
screen | psportC0P6_s015000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P6/ckpt_015000.pkl
screen | psportC0P6_s035000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P6/ckpt_035000.pkl
screen | psportC0P6_vb |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportC0_P6/ckpt_010000.pkl
screen | psportC1A0_vb |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC1_A0/ckpt_030000.pkl
screen | psportC1A1_vb |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC1_A1/ckpt_latest.pkl
screen | psportC1B0_sAend |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC1_B0a/ckpt_latest.pkl
screen | psportC1B0_sB005000 |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC1_B0/ckpt_005000.pkl
screen | psportC1B0_sB015000 |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC1_B0/ckpt_015000.pkl
screen | psportC1B0_vb |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC1_B0a/ckpt_020000.pkl
screen | psportC1B1_sAend |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC1_B1a/ckpt_latest.pkl
screen | psportC1B1_sB005000 |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC1_B1/ckpt_005000.pkl
screen | psportC1B1_sB015000 |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC1_B1/ckpt_015000.pkl
screen | psportC1B1_vb |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC1_B1a/ckpt_020000.pkl
screen | psportC1R0_s015000 |  | 512 | 64 | 256 | 512 | rg | True | void | True | runs/pretrainsportC1_R0/ckpt_015000.pkl
screen | psportC1R0_s035000 |  | 512 | 64 | 256 | 512 | rg | True | void | True | runs/pretrainsportC1_R0/ckpt_035000.pkl
screen | psportC1R0_vb |  | 512 | 64 | 256 | 512 | rg | True | void | True | runs/pretrainsportC1_R0/ckpt_050000.pkl
screen | psportC1X0_s015000 |  | 512 | 16 | 256 | 512 | trm | True | void | True | runs/pretrainsportC1_X0/ckpt_015000.pkl
screen | psportC1X0_s035000 |  | 512 | 16 | 256 | 512 | trm | True | void | True | runs/pretrainsportC1_X0/ckpt_035000.pkl
screen | psportC1X0_vb |  | 512 | 16 | 256 | 512 | trm | True | void | True | runs/pretrainsportC1_X0/ckpt_050000.pkl
screen | psportC1X0n_s015000 |  | 512 | 16 | 256 | 512 | trm | True | void | True | runs/pretrainsportC1_X0n/ckpt_015000.pkl
screen | psportC1X0n_s035000 |  | 512 | 16 | 256 | 512 | trm | True | void | True | runs/pretrainsportC1_X0n/ckpt_035000.pkl
screen | psportC1X0n_vb |  | 512 | 16 | 256 | 512 | trm | True | void | True | runs/pretrainsportC1_X0n/ckpt_030000.pkl
screen | psportC2R1_sAend |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_R1a/ckpt_latest.pkl
screen | psportC2R1_sB005000 |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_R1/ckpt_005000.pkl
screen | psportC2R1_sB015000 |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_R1/ckpt_015000.pkl
screen | psportC2R1_vb |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_R1/ckpt_010000.pkl
screen | psportC2R2_sAend |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_R2a/ckpt_latest.pkl
screen | psportC2R2_sB005000 |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_R2/ckpt_005000.pkl
screen | psportC2R2_sB015000 |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_R2/ckpt_015000.pkl
screen | psportC2R2_vb |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_R2a/ckpt_040000.pkl
screen | psportC2R3_sAend |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_R3a/ckpt_latest.pkl
screen | psportC2R3_sB005000 |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_R3/ckpt_005000.pkl
screen | psportC2R3_sB015000 |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_R3/ckpt_015000.pkl
screen | psportC2R3_vb |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_R3a/ckpt_040000.pkl
screen | psportC2R3_vb_hard |  | 512 | 64 | 0 | 512 | rg | False | void | True | runs/pretrainsportC2_R3a/ckpt_040000.pkl
screen | psportC2R4_s015000 |  | 512 | 64 | 256 | 512 | rg | True | void | True | runs/pretrainsportC2_R4/ckpt_015000.pkl
screen | psportC2R4_s035000 |  | 512 | 64 | 256 | 512 | rg | True | void | True | runs/pretrainsportC2_R4/ckpt_035000.pkl
screen | psportC2R4_vb |  | 512 | 64 | 256 | 512 | rg | True | void | True | runs/pretrainsportC2_R4/ckpt_020000.pkl
screen | psportC2W0_sAend |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_W0a/ckpt_latest.pkl
screen | psportC2W0_sB005000 |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_W0/ckpt_005000.pkl
screen | psportC2W0_sB015000 |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_W0/ckpt_015000.pkl
screen | psportC2W0_vb |  | 512 | 64 | 256 | 512 | rg | False | void | True | runs/pretrainsportC2_W0a/ckpt_050000.pkl
screen | psportC2X1_s015000 |  | 512 | 16 | 256 | 512 | trm | True | void | True | runs/pretrainsportC2_X1/ckpt_015000.pkl
screen | psportC2X1_s035000 |  | 512 | 16 | 256 | 512 | trm | True | void | True | runs/pretrainsportC2_X1/ckpt_035000.pkl
screen | psportC2X1_vb |  | 512 | 16 | 256 | 512 | trm | True | void | True | runs/pretrainsportC2_X1/ckpt_020000.pkl
screen | psportC2X2_s015000 |  | 512 | 16 | 256 | 512 | trm | True | void | True | runs/pretrainsportC2_X2/ckpt_015000.pkl
screen | psportC2X2_s035000 |  | 512 | 16 | 256 | 512 | trm | True | void | True | runs/pretrainsportC2_X2/ckpt_035000.pkl
screen | psportC2X2_vb |  | 512 | 16 | 256 | 512 | trm | True | void | True | runs/pretrainsportC2_X2/ckpt_050000.pkl
screen | x_psportBr2C1_s010000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C1/ckpt_010000.pkl
screen | x_psportBr2C1_s015000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C1/ckpt_015000.pkl
screen | x_psportBr2C1s1_s005000 |  | 512 | 64 | 256 | 512 | rg | - | void | True | runs/pretrainsportBr2_C1s1/ckpt_005000.pkl

== PRETRAIN DIRS (ckpt_latest present) ==
dir | step | params | cell | d/width | T | grids | ema | opt | monitors | STOPPED
pretrain1 | 20000 | 76937 | rg | 16/ | 4 | 0 | False | True | 0 | False
pretrain10_a | 20000 | 77980 | rg | 16/ | 4 | 0 | False | True | 0 | False
pretrain10_b | 20000 | 77980 | rg | 16/ | 4 | 0 | False | True | 0 | False
pretrain10_c | 20000 | 77980 | rg | 16/ | 4 | 0 | False | True | 0 | False
pretrain10_d | 20000 | 77980 | rg | 16/ | 4 | 0 | False | True | 0 | False
pretrain11_24c | 20000 | 138460 | rg | 24/ | 4 | 0 | False | True | 0 | False
pretrain11_24c_s1 | 20000 | 138460 | rg | 24/ | 4 | 0 | False | True | 0 | False
pretrain11_24c_s2 | 20000 | 138460 | rg | 24/ | 4 | 0 | False | True | 0 | False
pretrain11_24p | 20000 | 138460 | rg | 24/ | 4 | 0 | False | True | 0 | False
pretrain11_32c | 20000 | 220444 | rg | 32/ | 4 | 0 | False | True | 0 | False
pretrain11_32cT6 | 20000 | 220444 | rg | 32/ | 6 | 0 | False | True | 0 | False
pretrain11_32cT6_s1 | 20000 | 220444 | rg | 32/ | 6 | 0 | False | True | 0 | False
pretrain11_32c_s1 | 20000 | 220444 | rg | 32/ | 4 | 0 | False | True | 0 | False
pretrain11_32p | 20000 | 220444 | rg | 32/ | 4 | 0 | False | True | 0 | False
pretrain11_48c_s1 | 20000 | 448924 | rg | 48/ | 4 | 0 | False | True | 0 | False
pretrain12_48c_40k | 40000 | 448924 | rg | 48/ | 4 | 0 | False | True | 0 | False
pretrain13_B | 53333 | 763422 | rg | 64/ | 6 | 1 | False | True | 0 | False
pretrain13_C53 | 53333 | 763420 | rg | 64/ | 6 | 1 | False | True | 0 | False
pretrain13_C80 | 80000 | 763420 | rg | 64/ | 6 | 1 | False | True | 0 | False
pretrain13_Dcoup | 53333 | 763422 | rg | 64/ | 6 | 1 | False | True | 0 | False
pretrain13_Dfloor | 53333 | 763420 | rg | 64/ | 6 | 1 | False | True | 0 | False
pretrain13_Dri | 53333 | 763420 | rg | 64/ | 6 | 1 | False | True | 0 | False
pretrain13f_A1s0 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrain13f_A1s1 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrain13f_A1s2 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrain13f_A2s0 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrain13f_A2s1 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrain13f_A2s2 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrain13f_A3s0 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrain13f_A3s1 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrain13f_A3s2 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrain13f_A4s0 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrain13f_A4s1 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrain13f_A4s2 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrain2 | 20000 | 77977 | rg | 16/ | 4 | 0 | False | True | 0 | False
pretrain3_d24 | 20000 | 138457 | rg | 24/ | 4 | 0 | False | True | 0 | False
pretrain3_d24obj | 20000 | 142092 | rg | 24/ | 4 | 0 | False | True | 0 | False
pretrain6_d16 | 20000 | 77977 | rg | 16/ | 4 | 0 | False | True | 0 | False
pretrain6_d24 | 20000 | 138457 | rg | 24/ | 4 | 0 | False | True | 0 | False
pretrain6_d24obj | 12000 | 142092 | rg | 24/ | 4 | 0 | False | True | 0 | False
pretrain6_d24t64 | 20000 | 147929 | rg | 24/ | 4 | 0 | False | True | 0 | False
pretrain8_d16 | 20000 | 77980 | rg | 16/ | 4 | 4 | False | True | 0 | False
pretrain9_a | 20000 | 77980 | rg | 16/ | 4 | 0 | False | True | 0 | False
pretrain9_b | 20000 | 77980 | rg | 16/ | 4 | 0 | False | True | 0 | False
pretrain9_c | 20000 | 77980 | rg | 16/ | 4 | 0 | False | True | 0 | False
pretrain9_d | 20000 | 77980 | rg | 16/ | 4 | 0 | False | True | 0 | False
pretrainfinalA_A0 | 50000 | 5037061 | trm | 16/512 | 16 | 25 | True | True | 25 | False
pretrainfinalA_A1 | 50000 | 5037061 | trm | 16/512 | 16 | 25 | True | True | 25 | False
pretrainfinalA_A2 | 50000 | 5037061 | trm | 16/512 | 16 | 25 | True | True | 25 | False
pretrainfinalA_A3 | 50000 | 2780933 | dec | 16/384 | 16 | 25 | True | True | 25 | False
pretrainfinalA_A4 | 50000 | 2780933 | dec | 16/384 | 16 | 25 | True | True | 25 | False
pretrainfinalA_A5 | 50000 | 2780933 | dec | 16/384 | 16 | 25 | True | True | 25 | False
pretrainfinalA_A7 | 50000 | 2780933 | dec | 16/384 | 16 | 25 | True | True | 25 | False
pretrainfinalA_A8 | 50000 | 5370373 | dec | 16/512 | 16 | 25 | True | True | 25 | False
pretrainr1_A3s0 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1_A3s1 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1_A4s0 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1_A4s1 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1_A4s2 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1_A5s0 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1b_A3s1 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1b_A4s1 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1b_A4s2 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1b_A5s1 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1b_A5s2 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1b_A6s0 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1b_A6s1 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1b_A7s0 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1b_A7s1 | 53333 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1b_A8s0 | 53333 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrainr1b_A9s1 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrainr1b_A9s2 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrainr1c_A10s0 | 40000 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1c_A10s1 | 40000 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1c_A11s0 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrainr1c_A11s1 | 40000 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrainr1c_A12s0 | 40000 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1c_A12s1 | 40000 | 763420 | rg | 64/ | 6 | 0 | False | True | 0 | False
pretrainr1c_A13s0 | 53333 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrainr1c_A13s1 | 53333 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrainr1c_A8s1 | 53333 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrainr1c_A8s2 | 53333 | 448924 | rg | 48/ | 6 | 0 | False | True | 0 | False
pretrainsport2_S0 | 20000 | 77980 | rg | 16/ | 6 | 0 | False | True | 0 | False
pretrainsport2_S1 | 20000 | 77980 | rg | 16/ | 6 | 0 | False | True | 0 | False
pretrainsport2_S2 | 20000 | 77980 | rg | 16/ | 6 | 0 | False | True | 0 | False
pretrainsport2_S3 | 20000 | 77980 | rg | 16/ | 12 | 0 | False | True | 0 | False
pretrainsport2_S4 | 20000 | 77980 | rg | 16/ | 24 | 0 | False | True | 0 | False
pretrainsport2_S5 | 20000 | 77980 | rg | 16/ | 6 | 0 | False | True | 0 | False
pretrainsport2_S6 | 20000 | 77980 | rg | 16/ | 6 | 0 | False | True | 0 | False
pretrainsport2_S7 | 20000 | 77980 | rg | 16/ | 12 | 0 | False | True | 0 | False
pretrainsport2w2_W1 | 50000 | 77980 | rg | 16/ | 6 | 0 | False | True | 0 | False
pretrainsport2w2_W13 | 100000 | 77980 | rg | 16/ | 6 | 0 | False | True | 0 | False
pretrainsport2w2_W1s1 | 50000 | 77980 | rg | 16/ | 6 | 0 | False | True | 0 | False
pretrainsport2w2_W2 | 30000 | 77980 | rg | 16/ | 12 | 0 | False | True | 0 | False
pretrainsport2w2_W3 | 30000 | 77980 | rg | 16/ | 12 | 0 | False | True | 0 | False
pretrainsport2w2_W4 | 20000 | 220444 | rg | 32/ | 6 | 0 | False | True | 0 | False
pretrainsport2w2_W4s1 | 20000 | 220444 | rg | 32/ | 6 | 0 | False | True | 0 | False
pretrainsport2w2_W5 | 20000 | 77980 | rg | 16/ | 6 | 0 | False | True | 0 | False
pretrainsport2w2_W5gen | 20000 | 77980 | rg | 16/ | 6 | 0 | False | True | 0 | False
pretrainsport2w2_W6 | 20000 | 77980 | rg | 16/ | 6 | 0 | False | True | 0 | False
pretrainsport2w2_W7 | 20000 | 77980 | rg | 16/ | 6 | 0 | False | True | 0 | False
pretrainsport2w2_W8 | 20000 | 220444 | rg | 32/ | 6 | 0 | False | True | 0 | False
pretrainsport2w2_W9 | 50000 | 77980 | rg | 16/ | 6 | 0 | False | True | 0 | False
pretrainsport3a_A10 | 50000 | 77980 | rg | 16/ | 12 | 10 | False | True | 10 | False
pretrainsport3a_A2 | 50000 | 77980 | rg | 16/ | 12 | 10 | False | True | 10 | False
pretrainsport3a_A2s1 | 50000 | 77980 | rg | 16/ | 12 | 10 | False | True | 10 | False
pretrainsport3a_A3 | 50000 | 77980 | rg | 16/ | 12 | 10 | False | True | 10 | False
pretrainsport3a_A3s1 | 50000 | 77980 | rg | 16/ | 12 | 10 | False | True | 10 | False
pretrainsport3a_A4 | 50000 | 77982 | rg | 16/ | 12 | 10 | False | True | 10 | False
pretrainsport3a_A4s1 | 50000 | 77982 | rg | 16/ | 12 | 10 | False | True | 10 | False
pretrainsport3a_A5 | 50000 | 77980 | rg | 16/ | 12 | 10 | False | True | 10 | False
pretrainsport3a_A5s1 | 50000 | 77980 | rg | 16/ | 12 | 10 | False | True | 10 | False
pretrainsport3a_A6 | 50000 | 220444 | rg | 32/ | 6 | 10 | False | True | 10 | False
pretrainsport3a_A6s1 | 50000 | 220444 | rg | 32/ | 6 | 10 | False | True | 10 | False
pretrainsport3a_A7 | 50000 | 77980 | rg | 16/ | 12 | 10 | False | True | 10 | False
pretrainsport3a_A7s1 | 50000 | 77980 | rg | 16/ | 12 | 10 | False | True | 10 | False
pretrainsport3a_A8 | 50000 | 77980 | rg | 16/ | 6 | 10 | False | True | 10 | False
pretrainsport3a_A9 | 50000 | 77980 | rg | 16/ | 12 | 10 | False | True | 10 | False
pretrainsport3a_A9s1 | 50000 | 77980 | rg | 16/ | 12 | 10 | False | True | 10 | False
pretrainsportB_B1 | 50000 | 959482 | rg | 64/ | 12 | 10 | False | True | 10 | False
pretrainsportB_B2 | 50000 | 959482 | rg | 64/ | 12 | 10 | False | True | 10 | False
pretrainsportB_B3 | 50000 | 959482 | rg | 64/ | 12 | 10 | False | True | 10 | False
pretrainsportB_B4 | 20000 | 959482 | rg | 64/ | 6 | 4 | False | True | 4 | False
pretrainsportB_B4s1 | 20000 | 959482 | rg | 64/ | 6 | 4 | False | True | 4 | False
pretrainsportB_B5 | 20000 | 959482 | rg | 64/ | 6 | 4 | False | True | 4 | False
pretrainsportBr2_C1 | 20000 | 2109390 | rg | 96/ | 12 | 4 | False | True | 5 | False
pretrainsportBr2_C1s1 | 10000 | 2109390 | rg | 96/ | 12 | 2 | False | True | 3 | False
pretrainsportBr2_C2 | 50000 | 2109390 | rg | 96/ | 12 | 10 | False | True | 25 | False
pretrainsportBr2_C3 | 20000 | 2109390 | rg | 96/ | 6 | 4 | False | True | 10 | False
pretrainsportBr2_C4 | 50000 | 2109390 | rg | 96/ | 12 | 10 | False | True | 25 | False
pretrainsportBr2b_C3X | 30000 | 2109390 | rg | 96/ | 6 | 6 | False | True | 15 | False
pretrainsportBr2b_D1 | 10000 | 2109390 | rg | 96/ | 6 | 2 | False | True | 5 | True
pretrainsportBr2b_D2 | 20000 | 2109390 | rg | 96/ | 6 | 4 | False | True | 10 | False
pretrainsportBr2b_D3 | 50000 | 2109390 | rg | 96/ | 12 | 10 | False | True | 25 | False
pretrainsportBr2b_D4 | 50000 | 2109390 | rg | 96/ | 12 | 10 | False | True | 25 | False
pretrainsportC0_P1 | 50000 | 1713822 | rg | 96/ | 12 | 10 | False | True | 25 | False
pretrainsportC0_P2 | 50000 | 1713822 | rg | 96/ | 12 | 10 | False | True | 25 | False
pretrainsportC0_P2s1 | 20000 | 1713822 | rg | 96/ | 12 | 10 | False | True | 10 | True
pretrainsportC0_P3 | 10000 | 1713822 | rg | 96/ | 16 | 7 | False | True | 5 | True
pretrainsportC0_P3s1 | 15000 | 1713822 | rg | 96/ | 16 | 3 | False | True | 8 | False
pretrainsportC0_P3s1a | 35000 | 1713822 | rg | 96/ | 16 | 0 | False | True | 0 | False
pretrainsportC0_P5 | 40000 | 1713822 | rg | 96/ | 12 | 10 | False | True | 20 | True
pretrainsportC0_P6 | 10000 | 1713822 | rg | 96/ | 16 | 7 | False | True | 5 | True
pretrainsportC1_A0 | 30000 | 3004530 | rg | 128/ | 16 | 6 | True | True | 15 | True
pretrainsportC1_A0a | 30000 | 3004530 | rg | 128/ | 16 | 6 | True | True | 15 | True
pretrainsportC1_A1 | 5000 | 3004530 | rg | 128/ | 16 | 1 | True | True | 2 | True
pretrainsportC1_A1a | 5000 | 3004530 | rg | 128/ | 16 | 1 | True | True | 2 | True
pretrainsportC1_B0 | 30000 | 3004658 | rg | 128/ | 16 | 6 | True | True | 15 | False
pretrainsportC1_B0a | 50000 | 3004658 | rg | 128/ | 16 | 10 | True | True | 25 | False
